t,g,R,Q,P,Sn,SnPrime,anomaly
336,0.0307687605238089,0.00913798516760189,0.142917568854882,0.141617539103119,0.0307687605238089,-0.00879796226889401,0
337,0.0369568532210964,0.00618809269728748,0.180971617286896,0.179855205934527,0.0369568532210964,-0.00859669792651855,0
338,0,-0.0463862971574094,0.177730905314525,0.186169385806762,-0.00942944393631295,-0.00876889308402159,0
339,0.0260087943384735,0.0354382382747864,0.171377463616869,0.165410501993813,0.0260087943384735,-0.00731431411368966,0
340,0.0192242183354085,-0.00678457600306492,0.184135213027414,0.185388739890812,0.0192242183354085,-0.00731721359202976,0
341,0,-0.0856887793558729,0.073721885672794,0.0803175771625837,-0.0664645610204644,-0.00825499212371703,0
342,0,0.00665229026655534,0.179528702916423,0.178338389418465,-0.059812270753909,-0.00793944391184704,0
343,0,-0.0159420975111135,0.191999241419239,0.19508464056903,-0.0757543682650226,-0.00786584114308723,0
344,0,-0.0841018296002001,0.131340788002919,0.142864583070296,-0.159856197865223,-0.00745836679957649,0
345,0,0.0899609853085077,0.118394283169495,0.108208449183342,-0.0698952125567149,-0.00695168891115414,0
346,0,-0.0259788568314627,0.188879241506877,0.193850401220079,-0.0958740693881777,-0.00702935119470016,0
347,0.00978251692047305,0.105656586308651,0.107029730218405,0.0962982418923504,0.00978251692047305,-0.00613294934098727,0
348,0.227917559822393,0.21813504290192,0.0747124903300625,0.0600701016960569,0.227917559822393,-0.00256827882197169,0
349,0.167761581711316,-0.0601559781110772,0.196082260543263,0.208239788689938,0.167761581711316,-0.00370152239454453,0
350,0.188440211898729,0.0206786301874122,0.128846592813954,0.126209580636185,0.188440211898729,-0.00248711144002379,0
351,0.163324861117371,-0.0251153507813575,0.194530543133011,0.199478115907583,0.163324861117371,-0.00149702715103979,0
352,0.194034211542568,0.0307093504251967,0.11936988478213,0.115759828112937,0.194034211542568,0.000220218694109326,0
353,0.186019572120718,-0.00801463942184943,0.184466231670635,0.18595060240545,0.186019572120718,-0.00186598336995759,0
354,0.277981520822838,0.0919619487021199,0.103372946738165,0.0942905848544015,0.277981520822838,-0.00109328420252641,0
355,0.33142870175684,0.0534471809340022,0.123143979317663,0.116735075268873,0.33142870175684,-0.0011337463764471,0
356,0.245963595402253,-0.085465106354587,0.157818336794137,0.171899449642012,0.245963595402253,-0.00181623447094558,0
357,0.323523469607536,0.0775598742052823,0.18569155636436,0.171833695747865,0.323523469607536,3.18364916223324e-05,0
358,0.292952048319694,-0.0305714212878421,0.135331366963205,0.139532529755309,0.292952048319694,0.00176559516576182,0
359,0.261179570654489,-0.0317724776652044,0.118646288190454,0.122476500186515,0.261179570654489,0.00159644832892559,0
360,0.285745035138295,0.0245654644838056,0.162049032893618,0.158116720420752,0.285745035138295,0.00266420888909856,0
361,0.360897062696549,0.0751520275582545,0.133058520939873,0.123425410612277,0.360897062696549,0.00403272398254069,0
362,0.341085199346425,-0.0198118633501239,0.170989459878193,0.174410859936429,0.341085199346425,0.00416836811268922,0
363,0.479912224670336,0.138827025323911,0.115158727441653,0.100231688385752,0.479912224670336,0.00631848856125967,0
364,0.419947667474935,-0.0599645571954008,0.170626120664486,0.181170629407798,0.419947667474935,0.00291301706705406,0
365,0.49405762964554,0.0741099621706047,0.168350678298089,0.156325318757892,0.49405762964554,0.0047966546237473,0
366,0.464227113208276,-0.0298305164372643,0.174251684544063,0.179528008762344,0.464227113208276,0.00463171791322344,0
367,0.401632928733898,-0.0625941844743778,0.186994958956006,0.199073846436894,0.401632928733898,0.00501928049303525,0
368,0.409823439789027,0.00819051105512925,0.188416620745803,0.186879695026141,0.409823439789027,0.00496190166714509,0
369,0.437895901459574,0.028072461670547,0.105054941686528,0.102146801174931,0.437895901459574,0.00593550280966528,0
370,0.513357890053778,0.0754619885942036,0.107592059348973,0.0997717281922837,0.513357890053778,0.00636150611282732,0
371,0.596902256241226,0.0835443661874484,0.187670999173223,0.172629220295886,0.596902256241226,0.00652002327102085,0
372,0.573823178361445,-0.0230790778797814,0.180716404570529,0.184935673687056,0.573823178361445,0.00560440420205009,0
373,0.560415598899392,-0.0134075794620532,0.170089706282852,0.17238555402372,0.560415598899392,0.00607777216369874,0
374,0.461510845076552,-0.0989047538228398,0.189146636830523,0.208810538046806,0.461510845076552,0.00349987129941112,0
375,0.519038402613897,0.0575275575373451,0.15999955404635,0.151054918668305,0.519038402613897,0.00501963463669576,0
376,0.507051319765743,-0.0119870828481541,0.184250753116161,0.186472672720186,0.507051319765743,0.00500028918771875,0
377,0.431765792997783,-0.0752855267679595,0.122278869573772,0.13184009400393,0.431765792997783,0.00533139774503656,0
378,0.395132893938225,-0.0366328990595577,0.182073408020378,0.188866958817058,0.395132893938225,0.00443492768134138,0
379,0.286607416851677,-0.108525477086548,0.188967727941224,0.210629723281959,0.286607416851677,0.0033059714546498,0
380,0.266928685968094,-0.0196787308835831,0.17698839644234,0.180505798964774,0.266928685968094,0.00423579002825878,0
381,0.25598827569762,-0.0109404102704742,0.129565055852601,0.13099033306283,0.25598827569762,0.00374125280991068,0
382,0.194234375065097,-0.0617539006325227,0.0464342686390814,0.0493921564626664,0.194234375065097,0.00398520522335597,0
383,0.215355934949588,0.0211215598844905,0.184146424410065,0.180297752733829,0.215355934949588,0.0062028480898033,0
384,0.385298778304734,0.169942843355146,0.155759979579098,0.131416725729119,0.385298778304734,0.00758363863348989,0
385,0.39444709290884,0.00914831460410648,0.181316259813503,0.17966508587101,0.39444709290884,0.00821964842018782,0
386,0.471433190937733,0.0769860980288932,0.148747002043785,0.137725254585926,0.471433190937733,0.00864704144861843,0
387,0.409964202435433,-0.0614689885023003,0.169474099689869,0.180218337054764,0.409964202435433,0.0071808403696368,0
388,0.435660027341866,0.0256958249064332,0.0703699244691917,0.0685847452622643,0.435660027341866,0.00653734448302536,0
389,0.461949140611091,0.0262891132692251,0.137658946603153,0.134087170089446,0.461949140611091,0.0078221834235454,0
390,0.497463116756856,0.0355139761457641,0.143876039398313,0.138856095847685,0.497463116756856,0.0076458912081348,0
391,0.509637492855809,0.0121743760989539,0.158187856229419,0.156273693285508,0.509637492855809,0.0111304104163036,0
392,0.500961045362496,-0.00867644749331364,0.161755467074328,0.16316503607409,0.500961045362496,0.0123122081999343,0
393,0.485033031725914,-0.0159280136365816,0.141064705096201,0.143329575200334,0.485033031725914,0.0126582112412003,0
394,0.645889447554934,0.16085641582902,0.154772921167463,0.131775880184157,0.645889447554934,0.0155411139157346,0
395,0.661226695526203,0.015337247971269,0.141420350999334,0.139267900534591,0.661226695526203,0.0167836499136218,0
396,0.638422399072883,-0.0228042964533202,0.15581395055289,0.159408002231179,0.638422399072883,0.0156703409573937,0
397,0.855857602767522,0.217435203694639,0.0694085149540812,0.055844684709061,0.855857602767522,0.0192179596120556,0
398,0.834128678699384,-0.0217289240681384,0.104043052731967,0.106328536958365,0.834128678699384,0.0189360106733119,0
399,1.02462626210262,0.190497583403236,0.113935216172233,0.0941728971607455,1.02462626210262,0.0208536526593339,0
400,0.875924056721945,-0.148702205380674,0.180121995658051,0.209000486634208,0.875924056721945,0.0203771904224612,0
401,0.773819873616218,-0.102104183105728,0.17584278005425,0.194745676407302,0.773819873616218,0.0189741645617105,0
402,0.712133086581864,-0.0616867870343536,0.1700089952656,0.180826523145382,0.712133086581864,0.0184613887388358,0
403,0.649124950600933,-0.0630081359809307,0.176281815069833,0.187746391812632,0.649124950600933,0.0185077495996517,0
404,0.672326312460588,0.0232013618596545,0.120167117596911,0.117411171298365,0.672326312460588,0.0188172876324546,0
405,0.707369683029244,0.0350433705686561,0.13471974692745,0.130080475523457,0.707369683029244,0.0189312935379046,0
406,0.690387054974503,-0.0169826280547409,0.156905982806123,0.159593413983959,0.690387054974503,0.0196334312092854,0
407,0.827685621199392,0.137298566224889,0.0518397321698168,0.0451892089968833,0.827685621199392,0.0215048268010974,0
408,0.720222220211657,-0.107463400987735,0.173773009344631,0.193487576165907,0.720222220211657,0.0210255072754778,0
409,0.609040185169709,-0.111182035041948,0.137614691107827,0.153797949020309,0.609040185169709,0.0192989761508558,0
410,0.606602373664597,-0.00243781150511202,0.120371863122428,0.120665665006543,0.606602373664597,0.0180085598962769,0
411,0.46836523670321,-0.138237136961387,0.177805857424776,0.204165186391048,0.46836523670321,0.0147362749183418,0
412,0.548665076498154,0.0802998397949444,0.123765241533526,0.114215466097432,0.548665076498154,0.0130638000908789,0
413,0.466752590123522,-0.0819124863746323,0.151668820070652,0.164615395195274,0.466752590123522,0.0131461446578475,0
414,0.780557049838254,0.313804459714732,0.0531655209434763,0.0388460199104228,0.780557049838254,0.0157967782567992,0
415,0.885122947866108,0.104565898027854,0.149534585932746,0.134688110375591,0.885122947866108,0.0163976241952056,0
416,0.766903138278591,-0.118219809587517,0.163686842909241,0.1842281467546,0.766903138278591,0.0150037196361406,0
417,0.771121930040084,0.00421879176149265,0.160612921877818,0.159936756709109,0.771121930040084,0.0144780310320613,0
418,0.770001073731285,-0.00112085630879877,0.102227831575315,0.102342478524647,0.770001073731285,0.015110141993576,0
419,0.678117635094477,-0.0918834386368077,0.143669236687102,0.157495538154365,0.678117635094477,0.014485445751069,0
420,0.549789216822486,-0.128328418271991,0.169170054416617,0.192333888905778,0.549789216822486,0.0135049236470589,0
421,0.397649027263187,-0.152140189559299,0.173865882603654,0.202436124441263,0.397649027263187,0.00880168801926135,0
422,0.566220385690876,0.168571358427688,0.107686124953397,0.0909808811252926,0.566220385690876,0.00989512142713955,0
423,0.560851148916681,-0.0053692367741951,0.171279548994231,0.17220166275564,0.560851148916681,0.0102066357005419,0
424,0.862514713519563,0.301663564602882,0.104711352231099,0.0774431387612948,0.862514713519563,0.012997545315075,0
425,0.775178052551613,-0.0873366609679498,0.138579698803695,0.151227036972837,0.775178052551613,0.0122339731367998,0
426,0.709402967184263,-0.06577508536735,0.137745246030132,0.147110061045474,0.709402967184263,0.0111976348624628,0
427,0.87610249445343,0.166699527269167,0.12576654165931,0.106455580865296,0.87610249445343,0.0137438388366029,0
428,0.798386263169032,-0.0777162312843982,0.162540052708508,0.175675875533244,0.798386263169032,0.01308076411237,0
429,0.600100210249773,-0.198286052919259,0.147326280674647,0.179636573981605,0.600100210249773,0.0110491843727222,0
430,0.470729031704983,-0.12937117854479,0.175022941389671,0.199195795406679,0.470729031704983,0.00955430880231055,0
431,0.527209231326732,0.0564801996217483,0.159317490033159,0.150568601509976,0.527209231326732,0.00883539361924013,0
432,0.461936578586549,-0.065272652740183,0.16968247598443,0.181127563721354,0.461936578586549,0.00799598021013787,0
433,0.792059909162454,0.330123330575905,0.103587280223398,0.0744621702056054,0.792059909162454,0.0102788921489945,0
434,0.679326276834442,-0.112733632328012,0.174055206371736,0.194825864925439,0.679326276834442,0.00922802830748935,0
435,0.648435698819557,-0.0308905780148845,0.139414209177035,0.143788001372538,0.648435698819557,0.0062680492346335,0
436,0.578857908213841,-0.0695777906057164,0.169122345468232,0.181308532819386,0.578857908213841,0.00548089147690032,0
437,0.645670014286885,0.0668121060730438,0.146010219881652,0.136573715940599,0.645670014286885,0.00608713161065788,0
438,0.453550417373849,-0.192119596913036,0.091721592379339,0.111149641614261,0.453550417373849,0.00462979861310162,0
439,0.371770534469454,-0.081779882904395,0.127349566638162,0.138201903036872,0.371770534469454,0.0034576174013098,0
440,0.302415892633273,-0.0693546418361806,0.171568374225865,0.183889771934062,0.302415892633273,0.00283191674297865,0
441,0.196364629235305,-0.106051263397969,0.173429641149107,0.192832754073097,0.196364629235305,0.00262829190255769,0
442,0.0698584494183694,-0.126506179816935,0.175478711089408,0.199143149637305,0.0698584494183694,0.00129670720172278,0
443,0.307589663965688,0.237731214547319,0.113498930945499,0.0894842116297073,0.307589663965688,0.00383344032230711,0
444,0.158908902881087,-0.148680761084601,0.172937116965665,0.200659371987426,0.158908902881087,0.00318765100746309,0
445,0.127088406980273,-0.0318204959008135,0.168784830646786,0.17424201230995,0.127088406980273,0.00196983619536988,0
446,0,-0.173763763844292,0.176106542682799,0.209527067581031,-0.0466753568640192,0.000491987125241584,0
447,0,-0.163823657960525,0.175189788426887,0.206374720834499,-0.210499014824544,-0.00220281531745017,0
448,0,-0.0595837943015711,0.0754031269173128,0.0800324789779286,-0.270082809126115,-0.00498000368948508,0
449,0,-0.0847165619860357,0.173708739474877,0.189066073193442,-0.354799371112151,-0.00522560952823467,0
450,0,-0.156500382269832,0.170704501304363,0.199623757311753,-0.511299753381983,-0.00699739965280711,0
451,0,0.0141058510277787,0.0638569299936217,0.0629624968531303,-0.497193902354204,-0.00660518763471575,0
452,0,-0.0850781951240047,0.137293692017563,0.149485674243388,-0.582272097478209,-0.00776306309020777,0
453,0,-0.131140478854306,0.17642548866122,0.201147627879664,-0.713412576332515,-0.00899432148453233,0
454,0,-0.0220755792514338,0.146992542593785,0.150273570164759,-0.735488155583949,-0.0101346967640679,0
455,0,-0.0423209000983593,0.134368159518942,0.140176787210298,-0.777809055682308,-0.0110923775743915,0
456,0,-0.11331999130105,0.177096771096411,0.198346659193448,-0.891129046983358,-0.0113709264238561,0
457,0,-0.10710010785766,0.17566608518385,0.195524376098102,-0.998229154841018,-0.0132175262444855,0
458,0,0.137540564776524,0.0968391060773695,0.0843951838282373,-0.860688590064494,-0.0115364063838419,0
459,0,0.0342908103824904,0.129961411255473,0.125580471406365,-0.826397779682004,-0.0108757735033649,0
460,0,-0.148063772568035,0.17434679060647,0.20217024465228,-0.974461552250039,-0.0126020658738833,0
461,0,-0.0619527825499151,0.167547005766011,0.178255288148084,-1.03641433479995,-0.013973113974965,0
462,0,-0.132558892599582,0.159232297819821,0.181802879633475,-1.16897322739954,-0.0151005842674596,0
463,0,-0.0706337070802512,0.154266683244819,0.16555716138479,-1.23960693447979,-0.0171951915915012,0
464,0,-0.129328540005306,0.166440606494144,0.18942005611304,-1.36893547448509,-0.0178888314196003,0
465,0,-0.074347338531324,0.17027000632851,0.183411596438481,-1.44328281301642,-0.0193734044266196,0
466,0,0.0685683430439203,0.157959368951759,0.147491345337283,-1.3747144699725,-0.0183894158318077,0
467,0,0.11629199200689,0.139194629364161,0.123913181723357,-1.25842247796561,-0.016600554066995,0
468,0,-0.143019029476352,0.156074503890348,0.1800712330472,-1.40144150744196,-0.0181126494723099,0
469,0,-0.149430671116464,0.175873452717862,0.204219498591672,-1.55087217855842,-0.01988768080018,0
470,0,-0.160458869916706,0.180425302632259,0.2118282333467,-1.71133104847513,-0.0222468893852891,0
471,0,0.00203358676924781,0.176567285701403,0.176208585652772,-1.70929746170588,-0.0230619971794711,0
472,0,-0.0530944550296963,0.18232356233671,0.192265528720173,-1.76239191673558,-0.0233621509509702,0
473,0,-0.108462199336412,0.169504906769145,0.188923859523988,-1.87085411607199,-0.0243126971497138,0
474,0,-0.0553862127767917,0.163458811385427,0.172767585220738,-1.92624032884878,-0.0238775117392533,0
475,0,-0.0849670087258074,0.0635188288953814,0.0691517516330645,-2.01120733757459,-0.0253024574018849,0
476,0,-0.120012253559965,0.165614263820847,0.186731849150534,-2.13121959113455,-0.026382709109003,0
477,0,0.103035813143042,0.0869393639616833,0.0784275365002828,-2.02818377799151,-0.0245994957098929,0
478,0,-0.0393938634496476,0.175906455917788,0.182974393482237,-2.06757764144116,-0.0246271053537938,0
479,0,0.0692505556183383,0.113753421832752,0.10614250561358,-1.99832708582282,-0.022849345026745,0
480,0,-0.123018001201284,0.170126520005394,0.192396894408162,-2.1213450870241,-0.023882737729922,0
481,0,-0.0697587727743125,0.171110506332703,0.183473153881843,-2.19110385979842,-0.0244709213549604,0
482,0,-0.108036866551583,0.165136188279916,0.183976380684661,-2.29914072635,-0.024933751014151,0
483,0,-0.0788218071425353,0.179097368047057,0.193785411518943,-2.37796253349254,-0.0259331846844212,0
484,0,-0.0652061890159845,0.180802789091311,0.192985115321659,-2.44316872250852,-0.0282846750081325,0
485,0,-0.0407125912801902,0.0513775804721686,0.0535124582352687,-2.48388131378871,-0.0287832840669755,0
486,0,0.0896258095448761,0.1361894002968,0.124514323389904,-2.39425550424383,-0.0286568869518157,0
487,0,-0.0575238327014111,0.179430272554995,0.190054431256352,-2.45177933694525,-0.0286174353938068,0
488,0,-0.0931199559743516,0.179950847715558,0.197512861023578,-2.5448992929196,-0.0298055932026146,0
489,0,0.113071592485202,0.0796491593672748,0.0711336064525985,-2.43182770043439,-0.0289377684104549,0
490,0,-0.109440057112136,0.181003145089,0.20193673684421,-2.54126775754653,-0.0303873087430339,0
491,0,-0.0547719331701662,0.180520257188748,0.190683489952995,-2.5960396907167,-0.0310567718357251,0
492,0,0.0524177468634666,0.172113022155402,0.163323618109511,-2.54362194385323,-0.0304458298921573,0
493,0,-0.043302019107099,0.181984047317008,0.19003742952098,-2.58692396296033,-0.0307195699468624,0
494,0,-0.0504541023497018,0.179845160223484,0.189151893585937,-2.63737806531003,-0.0328326751286497,0
